statut;geo_point_2d;geo_shape
En exploitation;41.599275863014185, 9.26409106017173;"{""coordinates"": [[9.264127, 41.5992514], [9.2641304, 41.5992671], [9.2640989, 41.5992839], [9.2640728, 41.5992847], [9.2640622, 41.5992844], [9.264055, 41.5992806], [9.2640505, 41.5992723], [9.2640593, 41.5992641]], ""type"": ""LineString""}"
En exploitation;42.896057016887795, 9.438188201070183;"{""coordinates"": [[9.4383963, 42.8960503], [9.438149, 42.8961118], [9.4381274, 42.8961204], [9.4381009, 42.896108], [9.4380935, 42.8959382], [9.4380766, 42.8959179]], ""type"": ""LineString""}"
En exploitation;42.896108542904436, 9.437973802594572;"{""coordinates"": [[9.437774, 42.8961297], [9.4377976, 42.8961676], [9.4378127, 42.8961876], [9.4378279, 42.8961905], [9.4378466, 42.8961873], [9.4378712, 42.896183], [9.4380287, 42.8961408], [9.4380637, 42.8961317], [9.4380709, 42.896113], [9.4380786, 42.8959648], [9.4380768, 42.8959224], [9.4380766, 42.8959179]], ""type"": ""LineString""}"
En exploitation;41.37704762376365, 9.202278013925849;"{""coordinates"": [[9.202027, 41.377085], [9.2021483, 41.3770676], [9.2024635, 41.3770226], [9.2025007, 41.377011], [9.2024885, 41.3769836]], ""type"": ""LineString""}"
En exploitation;41.37702206336363, 9.201495638249886;"{""coordinates"": [[9.2015834, 41.3770645], [9.2015516, 41.3770463], [9.2015244, 41.3770174], [9.2014947, 41.3770118], [9.2014821, 41.3770094], [9.2013984, 41.3770052]], ""type"": ""LineString""}"
En exploitation;42.71409206831669, 9.452432864133199;"{""coordinates"": [[9.4522676, 42.7140661], [9.4523013, 42.7140591], [9.4523751, 42.7140716], [9.4524367, 42.7140909], [9.4524984, 42.7141283], [9.452542, 42.7141208], [9.4525938, 42.7140994]], ""type"": ""LineString""}"
En exploitation;42.71404352744005, 9.45316785682282;"{""coordinates"": [[9.4531563, 42.7141545], [9.4531838, 42.7141437], [9.4532207, 42.7141499], [9.4532456, 42.7141363], [9.4532432, 42.7141158], [9.4531631, 42.7140042], [9.4530872, 42.7139288], [9.4530548, 42.7139332], [9.4530436, 42.7139218]], ""type"": ""LineString""}"
En exploitation;41.69679202057086, 9.069529945568101;"{""coordinates"": [[9.0694843, 41.6969653], [9.0694987, 41.6969576], [9.069529, 41.6967309], [9.06955, 41.6966794], [9.0695722, 41.6966554], [9.0696152, 41.6966603]], ""type"": ""LineString""}"
En exploitation;41.699663943594196, 9.06666830008313;"{""coordinates"": [[9.0668236, 41.6999344], [9.0668104, 41.6999039], [9.066793, 41.6998602], [9.0667868, 41.699851], [9.0667091, 41.6998151], [9.066641, 41.6997751], [9.0666297, 41.6997545], [9.0666288, 41.6997017], [9.0666302, 41.6996319], [9.0666167, 41.6994947], [9.0666227, 41.699464], [9.0666234, 41.6994203], [9.0666227, 41.6994008], [9.0666137, 41.6993862], [9.0666036, 41.69938], [9.0665908, 41.6993512]], ""type"": ""LineString""}"
En exploitation;41.69939888335805, 9.066713048815643;"{""coordinates"": [[9.0668425, 41.6994229], [9.0668282, 41.6994147], [9.0668164, 41.6994107], [9.0668086, 41.6994103], [9.0667912, 41.6994092], [9.0667705, 41.6994099], [9.066737, 41.6994108], [9.0667174, 41.6994142], [9.0666976, 41.6994106], [9.066681, 41.6994021], [9.0666565, 41.6993928], [9.0666418, 41.6993842], [9.0666178, 41.6993707], [9.0665908, 41.6993512]], ""type"": ""LineString""}"
En exploitation;41.698315531450866, 9.067606374799349;"{""coordinates"": [[9.0675295, 41.6982766], [9.0675362, 41.6982764], [9.0675751, 41.6982959], [9.0676143, 41.6983198], [9.0676481, 41.6983416], [9.0676699, 41.6983514], [9.0676827, 41.6983571]], ""type"": ""LineString""}"
En exploitation;41.69822556911147, 9.067804665116993;"{""coordinates"": [[9.0676827, 41.6983571], [9.0676726, 41.6983383], [9.067687, 41.6983248], [9.0677187, 41.6982884], [9.0677984, 41.6982199], [9.0679055, 41.6981495], [9.067928, 41.6981334], [9.0679345, 41.6981299], [9.0679433, 41.6981254], [9.0679664, 41.6981217]], ""type"": ""LineString""}"
En exploitation;41.69979093456446, 9.066956087900602;"{""coordinates"": [[9.0669316, 41.6999718], [9.0669141, 41.6999523], [9.0668754, 41.6998798], [9.0669028, 41.6998322], [9.0669856, 41.6997527], [9.0669956, 41.6997385], [9.0670176, 41.6997155], [9.0670271, 41.6997002], [9.0670351, 41.6995998]], ""type"": ""LineString""}"
En exploitation;41.69979523573163, 9.067586085708465;"{""coordinates"": [[9.0675648, 41.6997743], [9.0675713, 41.6997855], [9.0675756, 41.6997893], [9.0675808, 41.6997933], [9.0675891, 41.6997996], [9.0675947, 41.6998042], [9.067608, 41.6998075], [9.0676127, 41.6998088]], ""type"": ""LineString""}"
En exploitation;42.163916484923426, 8.788829002823514;"{""coordinates"": [[8.7892956, 42.1638548], [8.7892223, 42.163897], [8.7892139, 42.1639054], [8.7891973, 42.1639166], [8.7891296, 42.1639496], [8.7890956, 42.1639512], [8.788867, 42.1639355], [8.7885866, 42.1639017], [8.7884059, 42.1638937], [8.788383, 42.1638881], [8.7883578, 42.1638819], [8.7883517, 42.1638683]], ""type"": ""LineString""}"
En exploitation;42.163806549462784, 8.787764565779138;"{""coordinates"": [[8.7878459, 42.1638268], [8.7878264, 42.163824], [8.7878106, 42.1638218], [8.7877719, 42.1638164], [8.787742, 42.1638013], [8.7877076, 42.1637839], [8.7876968, 42.1637769], [8.7876956, 42.1637761], [8.7876884, 42.1637714]], ""type"": ""LineString""}"
En exploitation;42.70175713377538, 9.365126650519857;"{""coordinates"": [[9.3651754, 42.7005266], [9.3651289, 42.7005487], [9.3651404, 42.7006148], [9.3652324, 42.70075], [9.3652429, 42.7008452], [9.3652841, 42.7010513], [9.3652922, 42.7013625], [9.3652664, 42.7014725], [9.365063, 42.7017265], [9.3650074, 42.7021367], [9.3649372, 42.7023902], [9.3649709, 42.7026115], [9.3651561, 42.7028126], [9.3651352, 42.7029924]], ""type"": ""LineString""}"
En exploitation;41.695835357914945, 9.000251666963418;"{""coordinates"": [[9.0004414, 41.695999], [9.0004624, 41.6959699], [9.0001894, 41.6957979], [9.0000913, 41.695729], [9.0000819, 41.6957094], [9.000074, 41.6957024], [9.0000646, 41.6956942], [9.000052, 41.6956915], [9.0000173, 41.6956964]], ""type"": ""LineString""}"
En exploitation;41.69468566862763, 8.999411732526994;"{""coordinates"": [[9.0000173, 41.6956964], [9.0000529, 41.6956821], [8.9999716, 41.6955681], [8.9999068, 41.6953417], [8.9998126, 41.6948297], [8.9997723, 41.6947074], [8.9996553, 41.6944895], [8.9995894, 41.6944227], [8.999429, 41.6943418], [8.9990964, 41.694267], [8.9988516, 41.6942322], [8.998691, 41.6942367], [8.9985038, 41.6942762], [8.9984129, 41.694309], [8.9983413, 41.6942995], [8.9983062, 41.6943152]], ""type"": ""LineString""}"
En exploitation;41.985911686466665, 8.790288804999753;"{""coordinates"": [[8.7901465, 41.9857581], [8.7901373, 41.9857877], [8.7902298, 41.9858366], [8.7902919, 41.9858976], [8.7903164, 41.9859502], [8.7904402, 41.9860627], [8.7904537, 41.9860619]], ""type"": ""LineString""}"
En exploitation;41.678949143867634, 9.147065280994665;"{""coordinates"": [[9.1470413, 41.6788478], [9.1470283, 41.6788785], [9.1471129, 41.6790498]], ""type"": ""LineString""}"
En exploitation;41.67907651321267, 9.146989080372954;"{""coordinates"": [[9.1471243, 41.6790725], [9.1470481, 41.6790745], [9.146983, 41.6790805], [9.1469281, 41.6790857], [9.1469025, 41.6790859], [9.1468854, 41.6790767], [9.1468804, 41.6790544], [9.1468787, 41.6790443]], ""type"": ""LineString""}"
En exploitation;42.7113104, 9.4381324;"{""coordinates"": [[9.4381178, 42.7112961], [9.438147, 42.7113247]], ""type"": ""LineString""}"
En exploitation;41.952762679001616, 8.790776536871945;"{""coordinates"": [[8.790667, 41.9525697], [8.7906694, 41.9527056], [8.7906996, 41.9527256], [8.7907617, 41.9527523], [8.7908405, 41.9527657], [8.7908542, 41.9527761], [8.7908749, 41.9528211], [8.7908576, 41.9529243], [8.7908963, 41.952941]], ""type"": ""LineString""}"
En exploitation;41.953002800747726, 8.7908515480558;"{""coordinates"": [[8.7908963, 41.952941], [8.7908508, 41.9529523], [8.7908368, 41.9530028], [8.7908294, 41.9530291], [8.7908701, 41.953083]], ""type"": ""LineString""}"
En exploitation;41.93337103952934, 8.72787736794791;"{""coordinates"": [[8.7278695, 41.9332808], [8.7278888, 41.933352], [8.7278636, 41.9334617]], ""type"": ""LineString""}"
En exploitation;42.00299180520211, 9.396437240961223;"{""coordinates"": [[9.3964408, 42.0033101], [9.3964446, 42.0031002], [9.3964475, 42.0029353], [9.3964478, 42.0029215], [9.3964624, 42.0028016], [9.3964568, 42.0027813], [9.3964397, 42.0027728], [9.3963807, 42.0027685], [9.3963362, 42.0027653], [9.3963317, 42.002765]], ""type"": ""LineString""}"
En exploitation;41.93319765, 8.72790355;"{""coordinates"": [[8.7278695, 41.9332808], [8.7279376, 41.9331145]], ""type"": ""LineString""}"
En exploitation;41.92379149228901, 8.739255030821672;"{""coordinates"": [[8.7391467, 41.9243611], [8.7391537, 41.9243488], [8.7391582, 41.9243409], [8.7391359, 41.924325], [8.7393776, 41.9232337], [8.7393897, 41.9232299], [8.7394018, 41.923226]], ""type"": ""LineString""}"
En exploitation;41.94917965, 8.758330950000001;"{""coordinates"": [[8.7581612, 41.9491757], [8.7585007, 41.9491836]], ""type"": ""LineString""}"
En exploitation;41.723936751726185, 8.81919209539598;"{""coordinates"": [[8.8194337, 41.7237553], [8.8191751, 41.7239495], [8.8190581, 41.7240373], [8.8190017, 41.724095], [8.8189468, 41.7240842]], ""type"": ""LineString""}"
En exploitation;41.97229354144934, 8.773463760781489;"{""coordinates"": [[8.7735856, 41.9721101], [8.7733453, 41.9724719], [8.7733418, 41.9724769]], ""type"": ""LineString""}"
En exploitation;41.94914070397956, 8.758111034771249;"{""coordinates"": [[8.7576941, 41.9491636], [8.7577477, 41.9491538], [8.7577682, 41.9491165], [8.7585469, 41.949163]], ""type"": ""LineString""}"
En exploitation;42.813050073188926, 9.46481686355547;"{""coordinates"": [[9.4645021, 42.8129994], [9.4649533, 42.8130541], [9.4649864, 42.8130761], [9.4651103, 42.8131585]], ""type"": ""LineString""}"
En exploitation;41.97487732218666, 8.77488566066684;"{""coordinates"": [[8.7754208, 41.975128], [8.7753969, 41.9751443], [8.7751913, 41.9751312], [8.775063, 41.9750861], [8.7748598, 41.9748413], [8.7748445, 41.9748228], [8.7746796, 41.9747844], [8.7745964, 41.9747383], [8.774545, 41.9745965], [8.7745003, 41.9744276]], ""type"": ""LineString""}"
En exploitation;41.94883633365656, 8.756100284915814;"{""coordinates"": [[8.7563947, 41.9486812], [8.7562618, 41.9489234], [8.7557155, 41.9487826]], ""type"": ""LineString""}"
En exploitation;41.65217858551527, 9.346036484355158;"{""coordinates"": [[9.3462817, 41.6519054], [9.3462512, 41.6519111], [9.346131, 41.6520602], [9.346003, 41.6522192], [9.3459008, 41.6523286], [9.3458718, 41.6523786], [9.3458363, 41.6524399], [9.3458437, 41.6524836]], ""type"": ""LineString""}"
En exploitation;41.96630006892204, 8.780977650457519;"{""coordinates"": [[8.781086, 41.9662292], [8.7810863, 41.9662337], [8.7810878, 41.9662472], [8.7810044, 41.9662609], [8.7809206, 41.9663585], [8.7808761, 41.966357], [8.7808819, 41.9663495], [8.7808703, 41.9663559]], ""type"": ""LineString""}"
En exploitation;41.94903941699458, 8.757677769587858;"{""coordinates"": [[8.7576824, 41.9491541], [8.7577063, 41.949102], [8.757711, 41.9490294], [8.7576842, 41.9490039], [8.7575945, 41.9489547]], ""type"": ""LineString""}"
En exploitation;42.49289474945707, 9.468237875348446;"{""coordinates"": [[9.468202, 42.4929986], [9.4682192, 42.4929633], [9.4682549, 42.4928464], [9.4682619, 42.4928227], [9.4682556, 42.4928051], [9.4682533, 42.4927887]], ""type"": ""LineString""}"
En exploitation;41.966484172407256, 8.781266205517868;"{""coordinates"": [[8.7812852, 41.9664498], [8.7812851, 41.9664499], [8.7812501, 41.9664609], [8.7812676, 41.9665141], [8.7812867, 41.9665199], [8.7812885, 41.9665204], [8.7812924, 41.9665217]], ""type"": ""LineString""}"
En exploitation;41.929266249317166, 8.740436821037358;"{""coordinates"": [[8.7402872, 41.9293751], [8.7403293, 41.9293597], [8.7404128, 41.9292286], [8.740561, 41.9292203], [8.7406112, 41.9292176], [8.7406171, 41.9292172]], ""type"": ""LineString""}"
En exploitation;41.89184942318901, 8.80638887508661;"{""coordinates"": [[8.8063771, 41.8918692], [8.8063691, 41.8918576], [8.8063666, 41.8918453], [8.8063744, 41.8918391], [8.8064019, 41.8918457], [8.8064267, 41.8918567]], ""type"": ""LineString""}"
En exploitation;41.98783198238167, 8.731864835522465;"{""coordinates"": [[8.7315656, 41.9876765], [8.731566, 41.9876923], [8.7318628, 41.9878146], [8.7319382, 41.9879324], [8.7320749, 41.9879232], [8.7321622, 41.9879012], [8.7321791, 41.9879096]], ""type"": ""LineString""}"
En exploitation;41.929249186669885, 8.74043004656311;"{""coordinates"": [[8.7402845, 41.9293722], [8.7403163, 41.9293515], [8.740399, 41.9292113], [8.7406153, 41.9291992]], ""type"": ""LineString""}"
En exploitation;41.73286355, 9.34595775;"{""coordinates"": [[9.3459596, 41.7328608], [9.3459559, 41.7328663]], ""type"": ""LineString""}"
En exploitation;41.98813684604148, 8.732064569389197;"{""coordinates"": [[8.7321791, 41.9879096], [8.7320756, 41.9879301], [8.7320462, 41.9879318], [8.7319427, 41.9879368], [8.7319148, 41.988032], [8.7318826, 41.9881009], [8.7318059, 41.9881171], [8.7318149, 41.9881613], [8.7319642, 41.9881565], [8.7320972, 41.9881267], [8.7323926, 41.9884298], [8.7324003, 41.9884324], [8.7324012, 41.9884328], [8.7324149, 41.9884375], [8.7324205, 41.9884365]], ""type"": ""LineString""}"
En exploitation;41.929217627315154, 8.7404090745602;"{""coordinates"": [[8.7402731, 41.9293677], [8.7402739, 41.9293633], [8.7402784, 41.9293355], [8.7403712, 41.9291768], [8.740593, 41.9291644], [8.7406117, 41.9291633]], ""type"": ""LineString""}"
En exploitation;42.330667246350096, 9.491949866406861;"{""coordinates"": [[9.4921603, 42.3306712], [9.4921353, 42.3306533], [9.4917724, 42.3306759], [9.4917641, 42.3306958], [9.4917569, 42.3307135]], ""type"": ""LineString""}"
En exploitation;41.97497695241658, 8.780160949506262;"{""coordinates"": [[8.7800683, 41.9748902], [8.7800801, 41.9748913], [8.7801039, 41.9748934], [8.7801584, 41.9749313], [8.780184, 41.9750324], [8.7801934, 41.9750616], [8.7802337, 41.9750788], [8.7802351, 41.9750795], [8.7802389, 41.9750811]], ""type"": ""LineString""}"
En exploitation;41.92947291001941, 8.74028401975608;"{""coordinates"": [[8.7402668, 41.9293941], [8.7402755, 41.9294629], [8.7402764, 41.9294706], [8.7402872, 41.9295022], [8.7402938, 41.9295176], [8.7402969, 41.9295216], [8.7403014, 41.9295277], [8.7403262, 41.9295318]], ""type"": ""LineString""}"
En exploitation;42.56791993305282, 8.752546314698959;"{""coordinates"": [[8.7523034, 42.56801], [8.7522973, 42.5679627], [8.7524098, 42.5679481], [8.7524217, 42.5679463], [8.7524698, 42.567944], [8.7526715, 42.5679112], [8.752786, 42.5678413], [8.7527858, 42.5677972]], ""type"": ""LineString""}"
En exploitation;41.97447497667614, 8.779706209983546;"{""coordinates"": [[8.7794834, 41.9746259], [8.7796627, 41.9745173], [8.7797489, 41.974427], [8.7798731, 41.9743732], [8.7798991, 41.9743335], [8.7799135, 41.9743116]], ""type"": ""LineString""}"
En exploitation;41.928557297919205, 8.74025684079695;"{""coordinates"": [[8.740238, 41.9287014], [8.7402431, 41.9286868], [8.7402267, 41.9285253], [8.7402814, 41.928468], [8.7403403, 41.928498], [8.7403451, 41.9285005]], ""type"": ""LineString""}"
En exploitation;41.95371829530152, 8.794039991552085;"{""coordinates"": [[8.7940046, 41.9540327], [8.7939466, 41.9539854], [8.7939176, 41.9539575], [8.7939112, 41.9539341], [8.7942017, 41.9533941], [8.7942078, 41.9533828]], ""type"": ""LineString""}"
En exploitation;41.97426254806804, 8.77988610345697;"{""coordinates"": [[8.7799135, 41.9743116], [8.7798672, 41.9742287], [8.7798587, 41.9742135]], ""type"": ""LineString""}"
En exploitation;41.92928700589537, 8.771983560045646;"{""coordinates"": [[8.7723311, 41.9293611], [8.7723234, 41.9293645], [8.7716941, 41.9292266], [8.7716921, 41.9291608]], ""type"": ""LineString""}"
En exploitation;41.95371595126638, 8.794054136565853;"{""coordinates"": [[8.7940102, 41.9540286], [8.7939333, 41.9539547], [8.7939259, 41.953934], [8.7942195, 41.953387]], ""type"": ""LineString""}"
En exploitation;41.974507260481154, 8.778586154862248;"{""coordinates"": [[8.7786864, 41.9745677], [8.7786171, 41.9745282], [8.7785602, 41.9744935], [8.7785127, 41.9744537], [8.7784996, 41.9744555], [8.7784861, 41.974455]], ""type"": ""LineString""}"
En exploitation;41.92893129308626, 8.771932870975462;"{""coordinates"": [[8.7716921, 41.9291608], [8.7716956, 41.9291572], [8.7720138, 41.9288131], [8.7721931, 41.928794], [8.7721954, 41.9288164], [8.7721958, 41.9288192], [8.772196, 41.9288209]], ""type"": ""LineString""}"
En exploitation;41.95371516282175, 8.794065671370008;"{""coordinates"": [[8.7940183, 41.9540257], [8.7939427, 41.9539495], [8.7939383, 41.9539347], [8.7942289, 41.9533896]], ""type"": ""LineString""}"
En exploitation;41.96688943938305, 8.78541000805454;"{""coordinates"": [[8.7854285, 41.9667381], [8.7854078, 41.9667889], [8.7853981, 41.9668138], [8.7854056, 41.9668812], [8.7854155, 41.9670193], [8.7854184, 41.967032], [8.7854218, 41.9670444]], ""type"": ""LineString""}"
En exploitation;41.92904296267478, 8.770792946658677;"{""coordinates"": [[8.7711853, 41.929109], [8.7709543, 41.9290591], [8.7709009, 41.9290475], [8.7704248, 41.9290021], [8.7704325, 41.9289788], [8.7704339, 41.9289745]], ""type"": ""LineString""}"
En exploitation;41.953713567843195, 8.794078901636649;"{""coordinates"": [[8.7940285, 41.9540208], [8.7939563, 41.9539439], [8.7939529, 41.9539313], [8.7942118, 41.9534464], [8.79424, 41.9533932]], ""type"": ""LineString""}"
En exploitation;41.96809457832327, 8.739949433960712;"{""coordinates"": [[8.7399594, 41.9681859], [8.7399596, 41.9681812], [8.7399634, 41.9681045], [8.7399173, 41.9680077]], ""type"": ""LineString""}"
En exploitation;41.92938120572706, 8.772384799854432;"{""coordinates"": [[8.7723535, 41.9293666], [8.7723614, 41.9293804], [8.772419, 41.9293857], [8.7724224, 41.929386]], ""type"": ""LineString""}"
En exploitation;41.57987673507967, 9.2754764353467;"{""coordinates"": [[9.2754812, 41.5801849], [9.2754423, 41.5797541], [9.2755375, 41.5796732], [9.2755307, 41.5795925]], ""type"": ""LineString""}"
En exploitation;41.96404888699162, 8.764395481033652;"{""coordinates"": [[8.7644021, 41.9642671], [8.764389, 41.9638351], [8.7643885, 41.9638307]], ""type"": ""LineString""}"
En exploitation;41.9296146422281, 8.764335133260623;"{""coordinates"": [[8.7641309, 41.9295292], [8.7640549, 41.9296147], [8.7643193, 41.9295999], [8.7646642, 41.9296617], [8.7646759, 41.9296463], [8.7646855, 41.9296334]], ""type"": ""LineString""}"
En exploitation;41.579657472500294, 9.27558759176195;"{""coordinates"": [[9.2755307, 41.5795925], [9.2755645, 41.5796644], [9.2756113, 41.5796839], [9.2756637, 41.5796807], [9.2756705, 41.5796803]], ""type"": ""LineString""}"
En exploitation;41.96377088554553, 8.761701362179176;"{""coordinates"": [[8.7619738, 41.9639889], [8.7619642, 41.9639803], [8.7618992, 41.9639304], [8.7618649, 41.9638729], [8.7618155, 41.9638299], [8.761599, 41.9637279], [8.7615094, 41.9636688], [8.7615025, 41.9635412], [8.7614908, 41.9635246]], ""type"": ""LineString""}"
