statut;geo_point_2d;geo_shape
En exploitation;42.57347575136011, 9.32203299801344;"{""coordinates"": [[9.3235552, 42.5739929], [9.3234629, 42.57395], [9.322987, 42.5737289], [9.3217176, 42.5731393], [9.3209539, 42.5734284], [9.3204671, 42.5734165], [9.3204612, 42.5734169]], ""type"": ""LineString""}"
En exploitation;42.57564826116538, 9.326344577339077;"{""coordinates"": [[9.3265934, 42.5753469], [9.3265047, 42.5755817], [9.3262115, 42.5757542], [9.3260119, 42.5758717], [9.3260068, 42.5758747]], ""type"": ""LineString""}"
En exploitation;42.5753536877412, 9.32670420098853;"{""coordinates"": [[9.3265934, 42.5753469], [9.3268089, 42.5753601], [9.3268114, 42.5753603], [9.326815, 42.5753605]], ""type"": ""LineString""}"
En exploitation;42.57531073799386, 9.326296045372159;"{""coordinates"": [[9.3265934, 42.5753469], [9.3262338, 42.5753032], [9.3260061, 42.5752754], [9.3259987, 42.5752745]], ""type"": ""LineString""}"
En exploitation;42.57511991206277, 9.325792177315291;"{""coordinates"": [[9.3259987, 42.5752745], [9.3259307, 42.5752236], [9.3255899, 42.5749685], [9.325589, 42.5749679], [9.3255856, 42.5749654]], ""type"": ""LineString""}"
En exploitation;42.57471279293932, 9.326346177632946;"{""coordinates"": [[9.3257024, 42.5742889], [9.3257075, 42.5742915], [9.3258038, 42.5743385], [9.3260268, 42.5744474], [9.3260371, 42.5744523], [9.3266753, 42.5747638], [9.3266681, 42.5748177], [9.3266354, 42.5750643], [9.3265934, 42.5753469]], ""type"": ""LineString""}"
En exploitation;42.57727010091999, 9.327927101935964;"{""coordinates"": [[9.327935, 42.5770624], [9.3279359, 42.5770834], [9.3279181, 42.577462], [9.3279188, 42.5774778]], ""type"": ""LineString""}"
En exploitation;42.5776001987543, 9.327940956943694;"{""coordinates"": [[9.3279188, 42.5774778], [9.3279623, 42.5777181], [9.3279631, 42.5777226]], ""type"": ""LineString""}"
En exploitation;42.576518002390756, 9.327451319582613;"{""coordinates"": [[9.3274466, 42.5765777], [9.3274477, 42.5765585], [9.3274562, 42.5764705], [9.3274504, 42.5764596]], ""type"": ""LineString""}"
En exploitation;42.57681329375663, 9.328403944906137;"{""coordinates"": [[9.3284721, 42.5764956], [9.3284415, 42.5766948], [9.328419, 42.5768451], [9.3284044, 42.5768765], [9.3283281, 42.5770399], [9.3282926, 42.5771129], [9.3282908, 42.5771172]], ""type"": ""LineString""}"
En exploitation;42.57657799113311, 9.32856921634886;"{""coordinates"": [[9.3284721, 42.5764956], [9.3285882, 42.5765515], [9.3286166, 42.5766937], [9.3286177, 42.5766982]], ""type"": ""LineString""}"
En exploitation;42.576879716472, 9.32894032791102;"{""coordinates"": [[9.3289468, 42.5768185], [9.3289459, 42.5768229], [9.3289343, 42.576941]], ""type"": ""LineString""}"
En exploitation;42.57712383329675, 9.328181549575326;"{""coordinates"": [[9.3282908, 42.5771172], [9.3280784, 42.5771301], [9.3280729, 42.5771303], [9.3280723, 42.5771304]], ""type"": ""LineString""}"
En exploitation;42.57687104219523, 9.326100061424427;"{""coordinates"": [[9.3261303, 42.5769789], [9.3261182, 42.5768712], [9.3261121, 42.5768638], [9.3260806, 42.5768254], [9.3260507, 42.5767891], [9.3260491, 42.576787], [9.3260371, 42.5767787]], ""type"": ""LineString""}"
En exploitation;42.583428485397405, 9.327021229095363;"{""coordinates"": [[9.3278804, 42.5826442], [9.3278774, 42.5826481], [9.327535, 42.5831024], [9.326835, 42.5832712], [9.3265679, 42.5839305], [9.3263513, 42.5843881]], ""type"": ""LineString""}"
En exploitation;42.581934875606, 9.330347195236367;"{""coordinates"": [[9.3301283, 42.5821189], [9.3303454, 42.5819487], [9.330377, 42.5819165], [9.3305506, 42.5817409], [9.330554, 42.5817373]], ""type"": ""LineString""}"
En exploitation;42.39437245756256, 9.355020614479095;"{""coordinates"": [[9.3548099, 42.3943006], [9.3549038, 42.3943374], [9.3549663, 42.394366], [9.3552365, 42.3944281]], ""type"": ""LineString""}"
En exploitation;42.39500685, 9.359174450000001;"{""coordinates"": [[9.3596692, 42.3947393], [9.3586797, 42.3952744]], ""type"": ""LineString""}"
En exploitation;42.39539065632381, 9.358515289458245;"{""coordinates"": [[9.3586797, 42.3952744], [9.3583642, 42.3954975], [9.3583508, 42.3955068]], ""type"": ""LineString""}"
En exploitation;42.81801478280967, 9.349261155240114;"{""coordinates"": [[9.3493715, 42.8179229], [9.3493552, 42.8179962], [9.3492383, 42.8180484], [9.3492229, 42.8180493], [9.3491896, 42.8180513], [9.3491233, 42.818018], [9.3491145, 42.8180125], [9.3491183, 42.8180153]], ""type"": ""LineString""}"
En exploitation;42.394153356484196, 9.361675361708494;"{""coordinates"": [[9.3613806, 42.3935922], [9.361726, 42.3943859], [9.3619145, 42.3944475], [9.3619152, 42.3944482], [9.3620828, 42.3946157]], ""type"": ""LineString""}"
En exploitation;42.817926674360805, 9.34945784859476;"{""coordinates"": [[9.3494457, 42.8179274], [9.3494639, 42.8179263], [9.34947, 42.817926], [9.34947, 42.817926]], ""type"": ""LineString""}"
En exploitation;42.3947643133023, 9.362343336595488;"{""coordinates"": [[9.3622927, 42.3948252], [9.3623767, 42.3947896], [9.3623369, 42.3947064], [9.3623225, 42.3946764]], ""type"": ""LineString""}"
En exploitation;42.81777565, 9.3496606;"{""coordinates"": [[9.3496698, 42.817748], [9.3496514, 42.8178033]], ""type"": ""LineString""}"
En exploitation;42.39338890881579, 9.36197733389732;"{""coordinates"": [[9.3613806, 42.3935922], [9.361726, 42.3934555], [9.3617336, 42.3934533], [9.3625823, 42.3932098]], ""type"": ""LineString""}"
En exploitation;42.81784817768747, 9.34968950564859;"{""coordinates"": [[9.3496514, 42.8178033], [9.3497362, 42.8178179], [9.3496417, 42.817919], [9.3496376, 42.8179232]], ""type"": ""LineString""}"
En exploitation;42.39696126345901, 9.348788729741349;"{""coordinates"": [[9.3497908, 42.3975262], [9.3494043, 42.3974514], [9.3487799, 42.3973867], [9.3485529, 42.3970706], [9.3484764, 42.3966886], [9.3482552, 42.3958802]], ""type"": ""LineString""}"
En exploitation;42.81793105, 9.349656849999999;"{""coordinates"": [[9.3496376, 42.8179232], [9.3496761, 42.8179389]], ""type"": ""LineString""}"
En exploitation;42.398436559046154, 9.349887906813812;"{""coordinates"": [[9.3500771, 42.3982412], [9.3497027, 42.3986278], [9.3496988, 42.398632]], ""type"": ""LineString""}"
En exploitation;42.8179669250052, 9.349660852670972;"{""coordinates"": [[9.3496761, 42.8179389], [9.3496478, 42.8179909], [9.3496457, 42.817995]], ""type"": ""LineString""}"
En exploitation;42.398483940756435, 9.350663192745248;"{""coordinates"": [[9.3506251, 42.3982044], [9.3505928, 42.3985838], [9.3508317, 42.3986161], [9.3508774, 42.3986224]], ""type"": ""LineString""}"
En exploitation;42.817941190037914, 9.349441069987364;"{""coordinates"": [[9.3494457, 42.8179274], [9.3494398, 42.8179449], [9.3494365, 42.817955]], ""type"": ""LineString""}"
En exploitation;42.3982051, 9.350833600000001;"{""coordinates"": [[9.3506251, 42.3982044], [9.3510421, 42.3982058]], ""type"": ""LineString""}"
En exploitation;42.80897117760764, 9.33637859339144;"{""coordinates"": [[9.3366785, 42.8092204], [9.3366607, 42.809183], [9.3366041, 42.8091384], [9.3360976, 42.8087634], [9.3360917, 42.8087185]], ""type"": ""LineString""}"
En exploitation;42.398076898545895, 9.351045408513352;"{""coordinates"": [[9.3510421, 42.3982058], [9.3510486, 42.3979525], [9.3510488, 42.397948]], ""type"": ""LineString""}"
En exploitation;42.808737709083836, 9.33511835931322;"{""coordinates"": [[9.3350369, 42.8089242], [9.335198, 42.8085554], [9.3351992, 42.808551]], ""type"": ""LineString""}"
En exploitation;42.39832569052569, 9.351434364517191;"{""coordinates"": [[9.3510421, 42.3982058], [9.3514869, 42.3983779], [9.351824, 42.398365], [9.3518285, 42.3983724], [9.3518302, 42.3983649]], ""type"": ""LineString""}"
En exploitation;42.81037346567127, 9.370161833222852;"{""coordinates"": [[9.3699648, 42.8104083], [9.3703001, 42.8103491], [9.370346, 42.810341], [9.3703581, 42.810336]], ""type"": ""LineString""}"
En exploitation;42.3985793711635, 9.351554997142278;"{""coordinates"": [[9.3516577, 42.398593], [9.3516518, 42.3985922], [9.3514669, 42.3985677], [9.3514523, 42.3985657]], ""type"": ""LineString""}"
En exploitation;42.810265298807366, 9.370490612087304;"{""coordinates"": [[9.3703581, 42.810336], [9.3703856, 42.810322], [9.3704166, 42.8103053], [9.3706117, 42.8102], [9.3706178, 42.8101965], [9.3706227, 42.8101938]], ""type"": ""LineString""}"
En exploitation;42.398122353899744, 9.352363908025529;"{""coordinates"": [[9.3523993, 42.3980444], [9.3523286, 42.3981427], [9.3523806, 42.3981748], [9.3523991, 42.3981862]], ""type"": ""LineString""}"
En exploitation;42.810215714619595, 9.370523895544707;"{""coordinates"": [[9.3706227, 42.8101938], [9.3704542, 42.8102311], [9.3704252, 42.8102381]], ""type"": ""LineString""}"
En exploitation;42.39831854611154, 9.35182568572551;"{""coordinates"": [[9.3518302, 42.3983649], [9.3518804, 42.3983105], [9.3517457, 42.3983066], [9.3517398, 42.3983065]], ""type"": ""LineString""}"
En exploitation;42.8079117794376, 9.374110242275654;"{""coordinates"": [[9.3740834, 42.8080075], [9.3741167, 42.807921], [9.37413, 42.8078865], [9.3741392, 42.8078645], [9.3740836, 42.8078466], [9.3740774, 42.8078453]], ""type"": ""LineString""}"
En exploitation;42.77611097947506, 9.344160538345026;"{""coordinates"": [[9.3437867, 42.7761124], [9.3442322, 42.7760705], [9.344516, 42.7762063], [9.3445171, 42.7762067]], ""type"": ""LineString""}"
En exploitation;42.80767112459153, 9.374192903222761;"{""coordinates"": [[9.374168, 42.8076681], [9.3742117, 42.8076734], [9.3742162, 42.807674], [9.3742178, 42.8076742]], ""type"": ""LineString""}"
En exploitation;42.78515422139614, 9.346253523788125;"{""coordinates"": [[9.3464008, 42.7852104], [9.3463954, 42.7852085], [9.3461063, 42.7850979]], ""type"": ""LineString""}"
En exploitation;42.808002325053266, 9.373524422312189;"{""coordinates"": [[9.3740299, 42.8080923], [9.373792, 42.8080343], [9.3734905, 42.8079712], [9.3730855, 42.8079688], [9.3730133, 42.8079822]], ""type"": ""LineString""}"
En exploitation;42.78491323633758, 9.345866805915428;"{""coordinates"": [[9.3459776, 42.7849905], [9.3458711, 42.7849124], [9.3457616, 42.7848465], [9.3457573, 42.7848439], [9.3457526, 42.7848411]], ""type"": ""LineString""}"
En exploitation;42.62561924307014, 9.350303403661853;"{""coordinates"": [[9.3516793, 42.6256788], [9.3489394, 42.6255602], [9.3489275, 42.6255599]], ""type"": ""LineString""}"
En exploitation;42.784751398667424, 9.345948750447091;"{""coordinates"": [[9.3457526, 42.7848411], [9.3458664, 42.784784], [9.3461402, 42.7846707], [9.3461476, 42.7846676]], ""type"": ""LineString""}"
En exploitation;42.65128137001367, 9.29339244455895;"{""coordinates"": [[9.2934052, 42.6512344], [9.2933825, 42.6513191], [9.293377, 42.6513271]], ""type"": ""LineString""}"
En exploitation;42.78484708779372, 9.345622572438355;"{""coordinates"": [[9.3457526, 42.7848411], [9.345629, 42.7848473], [9.3454987, 42.7848519], [9.3454954, 42.7848519], [9.3454925, 42.7848519]], ""type"": ""LineString""}"
En exploitation;42.651700000000005, 9.2941672;"{""coordinates"": [[9.293377, 42.6513271], [9.2949574, 42.6520729]], ""type"": ""LineString""}"
En exploitation;42.785049922428996, 9.345942549929077;"{""coordinates"": [[9.3459229, 42.7850055], [9.3459569, 42.7850824], [9.3459623, 42.7850943]], ""type"": ""LineString""}"
En exploitation;42.6292686, 9.3162802;"{""coordinates"": [[9.3158239, 42.6293459], [9.3167365, 42.6291913]], ""type"": ""LineString""}"
En exploitation;42.786101450000004, 9.348026149999999;"{""coordinates"": [[9.3479825, 42.7859068], [9.3480698, 42.7862961]], ""type"": ""LineString""}"
En exploitation;42.66080972353964, 9.307172856478497;"{""coordinates"": [[9.3078047, 42.6614756], [9.3078081, 42.6614442], [9.3078401, 42.6611615], [9.3076024, 42.6608645], [9.3075988, 42.66086], [9.3070867, 42.6606561], [9.3061748, 42.6605145], [9.3061652, 42.660513]], ""type"": ""LineString""}"
En exploitation;42.78678366838281, 9.3482078889634;"{""coordinates"": [[9.3480698, 42.7862961], [9.348147, 42.786604], [9.3483117, 42.7870101], [9.3482712, 42.7872674], [9.348271, 42.7872739]], ""type"": ""LineString""}"
En exploitation;42.64151594984246, 9.341252926357964;"{""coordinates"": [[9.3413196, 42.6415506], [9.3413146, 42.6415479], [9.3412505, 42.6415147], [9.3411913, 42.641484], [9.3411907, 42.6414837], [9.3411862, 42.6414814]], ""type"": ""LineString""}"
En exploitation;42.79138372511456, 9.352080759616198;"{""coordinates"": [[9.351666, 42.790868], [9.3517283, 42.7910912], [9.3517479, 42.7911611], [9.3521959, 42.7915494], [9.3526643, 42.7917263], [9.3526697, 42.7917284]], ""type"": ""LineString""}"
En exploitation;42.643151500915415, 9.339874258344308;"{""coordinates"": [[9.3402877, 42.6424862], [9.3401156, 42.642652], [9.3400137, 42.6427503], [9.3400103, 42.6427589], [9.3399863, 42.6428188], [9.3398177, 42.6432433], [9.3397736, 42.6433545], [9.3395822, 42.6438356], [9.3395626, 42.6438851]], ""type"": ""LineString""}"
En exploitation;42.78505617205104, 9.344518215139072;"{""coordinates"": [[9.3446017, 42.7851075], [9.3445423, 42.7850867], [9.3445067, 42.7850382], [9.3444359, 42.7850005]], ""type"": ""LineString""}"
En exploitation;42.64130455136889, 9.341614033437134;"{""coordinates"": [[9.3413196, 42.6415506], [9.3415525, 42.6413433], [9.3419188, 42.6410712]], ""type"": ""LineString""}"
En exploitation;42.78499895, 9.34415585;"{""coordinates"": [[9.3441814, 42.7850078], [9.3441303, 42.7849901]], ""type"": ""LineString""}"
En exploitation;42.63498283551734, 9.346547614831989;"{""coordinates"": [[9.3462755, 42.634763], [9.3463106, 42.634849], [9.3463765, 42.6350098], [9.346925, 42.6350479], [9.3469313, 42.6350483]], ""type"": ""LineString""}"
En exploitation;42.784610852066294, 9.342953444333267;"{""coordinates"": [[9.3430183, 42.7846046], [9.3429248, 42.7846247], [9.3429077, 42.7845814]], ""type"": ""LineString""}"
En exploitation;42.635922035505494, 9.34330617814202;"{""coordinates"": [[9.3439264, 42.6349779], [9.3431365, 42.6363447], [9.3424921, 42.6366429], [9.3424851, 42.6366463]], ""type"": ""LineString""}"
En exploitation;42.7849282, 9.34443325;"{""coordinates"": [[9.3444313, 42.7849483], [9.3444352, 42.7849081]], ""type"": ""LineString""}"
En exploitation;42.6460404202814, 9.336260805670346;"{""coordinates"": [[9.3359416, 42.6463706], [9.3360586, 42.6462459], [9.3362031, 42.6460946], [9.3365815, 42.6457188], [9.3365851, 42.6457152]], ""type"": ""LineString""}"
En exploitation;42.78487015, 9.34439175;"{""coordinates"": [[9.3444352, 42.7849081], [9.3443483, 42.7848322]], ""type"": ""LineString""}"
En exploitation;42.645559162279675, 9.336775710073669;"{""coordinates"": [[9.3365851, 42.6457152], [9.3365892, 42.6457119], [9.336748, 42.6455818], [9.3369598, 42.6454085], [9.3369663, 42.6454031]], ""type"": ""LineString""}"
En exploitation;42.7849744, 9.344433600000002;"{""coordinates"": [[9.3444359, 42.7850005], [9.3444313, 42.7849483]], ""type"": ""LineString""}"
En exploitation;42.6381096026105, 9.345448839118927;"{""coordinates"": [[9.3452818, 42.6379751], [9.3456119, 42.6382409], [9.3456158, 42.6382442]], ""type"": ""LineString""}"
En exploitation;42.78492528169119, 9.344332441306552;"{""coordinates"": [[9.3444313, 42.7849483], [9.3444253, 42.7849475], [9.3444194, 42.7849465], [9.3443836, 42.7849412], [9.344354, 42.7849368], [9.3443449, 42.7849333], [9.3443157, 42.7849223], [9.3442797, 42.7849088], [9.3442471, 42.7848965], [9.3442417, 42.7848945], [9.3442361, 42.7848925]], ""type"": ""LineString""}"
En exploitation;42.63929353905375, 9.347956021040051;"{""coordinates"": [[9.348048, 42.638975], [9.3479989, 42.6393031], [9.3477913, 42.6395697], [9.3477879, 42.6395742], [9.3477854, 42.6395775], [9.3477848, 42.6395781]], ""type"": ""LineString""}"
En exploitation;42.78471225, 9.34391015;"{""coordinates"": [[9.3438862, 42.7847378], [9.3439341, 42.7846867]], ""type"": ""LineString""}"
En exploitation;42.63414377319743, 9.355068965802383;"{""coordinates"": [[9.3549823, 42.6341546], [9.3551314, 42.6341356], [9.3551558, 42.6341356]], ""type"": ""LineString""}"
En exploitation;42.784671388555, 9.344539552553256;"{""coordinates"": [[9.3446552, 42.7847023], [9.3444296, 42.784642], [9.344426, 42.784641], [9.3444239, 42.7846405]], ""type"": ""LineString""}"
En exploitation;42.63367825580222, 9.356517498677293;"{""coordinates"": [[9.3563287, 42.6337328], [9.3563521, 42.633728], [9.3565201, 42.6336941], [9.3565174, 42.6336701], [9.356517, 42.6336671], [9.3566257, 42.6336458], [9.3566205, 42.6336323], [9.3566677, 42.6336247], [9.3566954, 42.6336201]], ""type"": ""LineString""}"
En exploitation;42.78450916960987, 9.343988907531624;"{""coordinates"": [[9.3438945, 42.7844878], [9.3440774, 42.7845292], [9.344081, 42.78453], [9.3440833, 42.7845306]], ""type"": ""LineString""}"
En exploitation;42.63468801040974, 9.355231466296928;"{""coordinates"": [[9.3550894, 42.6346749], [9.3551396, 42.6346496], [9.3551404, 42.6346492], [9.3552061, 42.6347229], [9.3552712, 42.6346927], [9.3552849, 42.6346946], [9.3553036, 42.6347088], [9.3553414, 42.6346858], [9.3553751, 42.6346681], [9.3553807, 42.6346653]], ""type"": ""LineString""}"
En exploitation;42.784578436193165, 9.34411322235477;"{""coordinates"": [[9.3440833, 42.7845306], [9.3441406, 42.7846222], [9.3441431, 42.7846263]], ""type"": ""LineString""}"
En exploitation;42.634107253532825, 9.358300380669435;"{""coordinates"": [[9.3590906, 42.6341749], [9.3590451, 42.6341852], [9.3589544, 42.6341758], [9.3582547, 42.6341027], [9.3575155, 42.6340255], [9.3575093, 42.6340248]], ""type"": ""LineString""}"
En exploitation;42.78427579186243, 9.344117407531142;"{""coordinates"": [[9.3441976, 42.7843518], [9.3441677, 42.7843234], [9.3440929, 42.7842526], [9.344041, 42.7842034], [9.3440405, 42.7842029], [9.3440372, 42.7841998]], ""type"": ""LineString""}"
En exploitation;42.6539317, 9.32026135;"{""coordinates"": [[9.3199297, 42.6541297], [9.320593, 42.6537337]], ""type"": ""LineString""}"
En exploitation;42.81612918733201, 9.350797193735467;"{""coordinates"": [[9.3506639, 42.8162711], [9.3509161, 42.816003], [9.350924, 42.8159885], [9.3509264, 42.8159843]], ""type"": ""LineString""}"
En exploitation;42.65250697744843, 9.318960816060809;"{""coordinates"": [[9.319703, 42.653037], [9.3182362, 42.6519895], [9.3182186, 42.651977]], ""type"": ""LineString""}"
